FIPS,lat,lon,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,shelter_count_nearby,shelter_capacity_nearby,hospital_count_nearby,hospital_beds_nearby,school_count_nearby,school_capacity_nearby,node_type
12103022802,27.795507982544343,-82.68964400520026,0.1142,0.3083,0.1037,0.3512,0.0882,31,0.0,14,0.0,146,0.0,grid
12103022901,27.785610748241563,-82.66850676713887,0.3572,0.3781,0.6176,0.3709,0.2245,28,0.0,14,0.0,138,0.0,grid
12103022902,27.797832676999324,-82.67371705332253,0.7529,0.7227,0.6874,0.573,0.7318,29,0.0,15,0.0,146,0.0,grid
12103023000,27.802401715611985,-82.66721956337034,0.5286,0.5371,0.7481,0.4939,0.3469,29,0.0,15,0.0,148,0.0,grid
12103023100,27.79962659114987,-82.65842130979642,0.5136,0.5619,0.4992,0.3868,0.4787,29,0.0,15,0.0,146,0.0,grid
12103023200,27.7993615606135,-82.65084469370211,0.3243,0.4941,0.0657,0.1669,0.5237,28,0.0,13,0.0,146,0.0,grid
12103023300,27.788513924907853,-82.65367038233809,0.4201,0.4499,0.0444,0.2695,0.8162,28,0.0,12,0.0,140,0.0,grid
12103023400,27.781174177838516,-82.65352594076947,0.6036,0.7422,0.0501,0.403,0.825,26,0.0,12,0.0,132,0.0,grid
12103023501,27.78433326640131,-82.64451221834172,0.4383,0.4901,0.0848,0.2652,0.7477,25,0.0,12,0.0,131,0.0,grid
12103023502,27.785258162662238,-82.6404850952126,0.1294,0.2371,0.017,0.1762,0.4854,25,0.0,12,0.0,131,0.0,grid
12103023601,27.780091628696365,-82.63075752889178,0.3353,0.2282,0.1716,0.111,0.7834,25,0.0,12,0.0,126,0.0,grid
12103023602,27.783153156085003,-82.63322679155748,0.2225,0.188,0.2974,0.0498,0.4797,25,0.0,12,0.0,129,0.0,grid
12103023700,27.78847478486058,-82.63108061189749,0.0337,0.0929,0.0203,0.1825,0.2142,25,0.0,12,0.0,132,0.0,grid
12103023800,27.795600833903013,-82.63875837747385,0.0489,0.0471,0.0517,0.1319,0.2753,27,0.0,12,0.0,139,0.0,grid
12103023900,27.803191819850372,-82.638615864846,0.4895,0.1984,0.3339,0.1864,0.9564,28,0.0,12,0.0,148,0.0,grid
12103024001,27.797188754752373,-82.6187324419389,0.0477,0.0274,0.0677,0.0862,0.3022,24,0.0,12,0.0,130,0.0,grid
12103024002,27.81249890920759,-82.62508448851894,0.0767,0.1219,0.0897,0.1992,0.1846,27,0.0,13,0.0,148,0.0,grid
12103024004,27.82142923252974,-82.60696263690292,0.0172,0.0028,0.3811,0.0894,0.0554,25,0.0,14,0.0,151,0.0,grid
12103024005,27.810298908845507,-82.60754420176497,0.2043,0.0282,0.6858,0.1907,0.4402,24,0.0,13,0.0,137,0.0,grid
12103024100,27.814137732225575,-82.64075516434322,0.3142,0.199,0.2304,0.3896,0.6237,29,0.0,14,0.0,160,0.0,grid
12103024201,27.814139343277922,-82.65952934305048,0.5473,0.4783,0.4913,0.4203,0.6712,32,0.0,15,0.0,160,0.0,grid
12103024202,27.8138949336841,-82.65091665366758,0.2306,0.3458,0.4083,0.3124,0.1385,29,0.0,15,0.0,159,0.0,grid
12103024301,27.83202745734907,-82.6509641373006,0.4533,0.4874,0.4172,0.4707,0.4268,36,0.0,16,0.0,177,0.0,grid
12103024302,27.831555826049307,-82.65995161985573,0.5055,0.5045,0.4529,0.2752,0.6016,36,0.0,16,0.0,177,0.0,grid
12103024403,27.832188792313023,-82.64280627728027,0.7755,0.6951,0.5032,0.2563,0.9578,35,0.0,16,0.0,177,0.0,grid
12103024406,27.87991668132441,-82.64277276339557,0.5726,0.7527,0.0387,0.5423,0.7367,42,0.0,23,0.0,227,0.0,grid
12103024408,27.82925391307031,-82.63373330746397,0.5899,0.611,0.7197,0.4736,0.4381,30,0.0,15,0.0,174,0.0,grid
12103024409,27.837156764741334,-82.62059481725022,0.14,0.1582,0.2329,0.1864,0.2521,33,0.0,17,0.0,185,0.0,grid
12103024410,27.853523081109284,-82.64279438874627,0.7146,0.8379,0.7045,0.4439,0.4759,37,0.0,18,0.0,199,0.0,grid
12103024411,27.85181548048487,-82.61330105907165,0.2617,0.2116,0.0473,0.2752,0.7377,33,0.0,19,0.0,212,0.0,grid
12103024412,27.874424983258947,-82.65995495115756,0.0854,0.1919,0.0097,0.364,0.372,42,0.0,21,0.0,211,0.0,grid
12103024413,27.850283272259823,-82.65431707724058,0.4586,0.4205,0.2241,0.1785,0.775,37,0.0,18,0.0,193,0.0,grid
12103024505,27.876246384658486,-82.7194751032362,0.6777,0.6497,0.5935,0.4795,0.6974,42,0.0,18,0.0,184,0.0,grid
12103024507,27.92963424580031,-82.72212292274271,0.2191,0.315,0.168,0.1258,0.3507,56,0.0,15,0.0,186,0.0,grid
12103024508,27.92001866583345,-82.71283035701785,0.6726,0.6609,0.2821,0.5309,0.8158,57,0.0,18,0.0,205,0.0,grid
12103024509,27.90452132874421,-82.67435088881938,0.1434,0.1006,0.0791,0.2488,0.5073,45,0.0,22,0.0,224,0.0,grid
12103024510,27.90411182752091,-82.70703969666302,0.9736,0.9893,0.7661,0.6843,0.9509,45,0.0,19,0.0,200,0.0,grid
12103024512,27.8802036862912,-82.6928269208251,0.5075,0.2951,0.6369,0.2197,0.7805,42,0.0,20,0.0,206,0.0,grid
12103024514,27.904958054091406,-82.72103082164945,0.8469,0.8964,0.3077,0.6335,0.9079,45,0.0,19,0.0,189,0.0,grid
12103024515,27.8483974785843,-82.68061034392993,0.3868,0.3791,0.1361,0.1437,0.7286,42,0.0,16,0.0,187,0.0,grid
12103024516,27.8601662786421,-82.683521268083,0.2631,0.4966,0.3673,0.1329,0.1349,42,0.0,19,0.0,195,0.0,grid
12103024517,27.87918763326061,-82.62416857196604,0.2325,0.2686,0.1706,0.377,0.3527,38,0.0,24,0.0,246,0.0,grid
12103024518,27.882473892192504,-82.6345439050884,0.174,0.4657,0.0051,0.5433,0.3704,42,0.0,24,0.0,246,0.0,grid
12103024519,27.870611504711047,-82.63434273401033,0.6448,0.4834,0.6357,0.5059,0.7751,42,0.0,22,0.0,228,0.0,grid
12103024601,27.837216380979314,-82.67145872391771,0.668,0.6615,0.7312,0.3709,0.6039,36,0.0,16,0.0,179,0.0,grid
12103024603,27.81452362211874,-82.66776277053742,0.9497,0.9641,0.8556,0.7272,0.858,32,0.0,15,0.0,158,0.0,grid
12103024604,27.818356790800205,-82.67543992525819,0.7497,0.7128,0.6252,0.364,0.8321,33,0.0,16,0.0,159,0.0,grid
12103024701,27.824693386227317,-82.68974676335549,0.8817,0.7611,0.9016,0.5309,0.9081,36,0.0,16,0.0,161,0.0,grid
12103024702,27.814847253134396,-82.69480299939333,0.7521,0.7018,0.7649,0.4106,0.7661,33,0.0,16,0.0,154,0.0,grid
12103024703,27.814522416028876,-82.6850808983879,0.7779,0.7471,0.8533,0.4305,0.7039,33,0.0,16,0.0,156,0.0,grid
12103024801,27.818299975951557,-82.70612733171116,0.5254,0.6493,0.7398,0.2407,0.3012,36,0.0,14,0.0,157,0.0,grid
12103024803,27.82461000486432,-82.72040332572263,0.846,0.5333,0.9929,0.3787,0.8978,36,0.0,14,0.0,157,0.0,grid
12103024804,27.814560028710815,-82.72448562126401,0.8065,0.8097,0.7775,0.4612,0.7418,33,0.0,14,0.0,152,0.0,grid
12103024805,27.814608097737587,-82.71634449668724,0.6383,0.589,0.7211,0.437,0.6047,33,0.0,14,0.0,152,0.0,grid
12103024901,27.83373455403761,-82.71420435990666,0.8085,0.9016,0.386,0.564,0.7779,40,0.0,14,0.0,162,0.0,grid
12103024904,27.851804060570508,-82.72252034439471,0.7489,0.7406,0.6036,0.4825,0.7813,42,0.0,16,0.0,168,0.0,grid
12103024905,27.857337042431215,-82.70840647505007,0.4824,0.4262,0.6604,0.3758,0.4669,42,0.0,17,0.0,173,0.0,grid
12103024906,27.84473576473567,-82.70805016298068,0.6736,0.7181,0.7286,0.4667,0.5034,42,0.0,15,0.0,169,0.0,grid
12103024907,27.84706015579014,-82.6946519794029,0.9639,0.9089,0.9221,0.5264,0.9821,42,0.0,16,0.0,171,0.0,grid
12103024908,27.833611121814954,-82.69036846001949,0.4757,0.4535,0.1911,0.437,0.6945,36,0.0,16,0.0,165,0.0,grid
12103025004,27.849722546200383,-82.7378361621366,0.7751,0.4548,0.8963,0.464,0.9353,42,0.0,16,0.0,165,0.0,grid
12103025007,27.852268876210655,-82.7713788465646,0.327,0.068,0.5008,0.2016,0.7692,42,0.0,16,0.0,167,0.0,grid
12103025009,27.87583088104999,-82.73712860074679,0.5828,0.6381,0.4318,0.2858,0.6353,42,0.0,17,0.0,172,0.0,grid
12103025011,27.876670726877112,-82.7623151754045,0.2203,0.1087,0.3667,0.211,0.4886,42,0.0,17,0.0,167,0.0,grid
12103025012,27.86287613487813,-82.75210513475947,0.1757,0.2426,0.4647,0.2352,0.131,42,0.0,16,0.0,169,0.0,grid
12103025013,27.84722738468196,-82.755519756891,0.2509,0.1607,0.7249,0.2407,0.2505,41,0.0,16,0.0,165,0.0,grid
12103025014,27.83180289108704,-82.74001483376803,0.5994,0.4738,0.632,0.3439,0.7391,40,0.0,14,0.0,159,0.0,grid
12103025015,27.82451920785376,-82.75109790636226,0.5316,0.6268,0.4136,0.1593,0.5878,40,0.0,14,0.0,157,0.0,grid
12103025016,27.832431297876347,-82.76426007746993,0.4436,0.3292,0.5471,0.4429,0.5501,40,0.0,14,0.0,159,0.0,grid
12103025017,27.817343309849818,-82.74529407103628,0.6416,0.8225,0.5363,0.1201,0.5235,33,0.0,14,0.0,153,0.0,grid
12103025018,27.816290692247676,-82.73242990424026,0.946,0.8874,0.9339,0.5228,0.9519,33,0.0,14,0.0,153,0.0,grid
12103025019,27.81293125222618,-82.75308190154782,0.7716,0.7201,0.7391,0.1785,0.8708,33,0.0,14,0.0,153,0.0,grid
12103025020,27.89034707830069,-82.737424702374,0.354,0.1308,0.0529,0.2831,0.9499,45,0.0,17,0.0,173,0.0,grid
12103025021,27.889783499336186,-82.76327276206071,0.3359,0.4016,0.6937,0.3348,0.1509,45,0.0,16,0.0,168,0.0,grid
12103025106,27.8104133668919,-82.77679954708937,0.4381,0.2308,0.2968,0.0862,0.9069,33,0.0,14,0.0,152,0.0,grid
12103025107,27.828078630383853,-82.77754824835951,0.4641,0.3178,0.511,0.3012,0.6923,40,0.0,14,0.0,158,0.0,grid
12103025108,27.815605808727195,-82.79454848660275,0.4036,0.2158,0.6225,0.1476,0.6544,33,0.0,14,0.0,152,0.0,grid
12103025109,27.83272298829901,-82.7928219235409,0.5521,0.4158,0.6714,0.1833,0.745,40,0.0,14,0.0,158,0.0,grid
12103025110,27.83348097313757,-82.81259892233868,0.2511,0.0828,0.3866,0.1807,0.6284,37,0.0,14,0.0,151,0.0,grid
12103025111,27.84513469741196,-82.78769522897,0.7828,0.6781,0.5436,0.0516,0.9854,40,0.0,16,0.0,161,0.0,grid
12103025112,27.858152038253582,-82.78782450241545,0.4156,0.3556,0.2862,0.2378,0.6811,42,0.0,16,0.0,161,0.0,grid
12103025113,27.85422948174038,-82.79933498214217,0.342,0.1888,0.899,0.1569,0.3264,41,0.0,15,0.0,159,0.0,grid
12103025114,27.86896081565238,-82.7895256853644,0.5988,0.3456,0.8617,0.165,0.8061,42,0.0,15,0.0,162,0.0,grid
12103025115,27.878428714655804,-82.78153090957635,0.6517,0.5696,0.6223,0.3213,0.7673,42,0.0,16,0.0,163,0.0,grid
12103025116,27.876470192580182,-82.79324348774367,0.5712,0.4471,0.6661,0.188,0.7493,42,0.0,16,0.0,163,0.0,grid
12103025119,27.873049494219988,-82.81617168994472,0.4154,0.1312,0.8189,0.2472,0.6438,40,0.0,13,0.0,149,0.0,grid
12103025120,27.858281948795064,-82.81166000488673,0.1732,0.0288,0.4949,0.0484,0.5327,41,0.0,15,0.0,158,0.0,grid
12103025121,27.8491609548163,-82.81788067472787,0.1045,0.0458,0.2582,0.1703,0.3274,40,0.0,15,0.0,152,0.0,grid
12103025122,27.85496194415286,-82.83623545318275,0.1677,0.1112,0.7598,0.1476,0.142,38,0.0,12,0.0,138,0.0,grid
12103025123,27.861598387651007,-82.82645322170828,0.1065,0.1179,0.185,0.1703,0.2424,38,0.0,13,0.0,144,0.0,grid
12103025204,27.920265870116594,-82.81425485866481,0.5832,0.6485,0.3771,0.1281,0.7181,43,0.0,11,0.0,144,0.0,grid
12103025205,27.873515012664466,-82.84084759297137,0.1209,0.0383,0.1964,0.0612,0.5201,31,0.0,11,0.0,134,0.0,grid
12103025207,27.897599539855246,-82.81406174120876,0.7759,0.7505,0.8878,0.4461,0.6477,36,0.0,13,0.0,148,0.0,grid
12103025208,27.886092702411695,-82.83761779315968,0.4921,0.44,0.4323,0.0683,0.7359,31,0.0,11,0.0,138,0.0,grid
12103025209,27.88966131472636,-82.82556797529486,0.4886,0.2909,0.56,0.3091,0.7501,33,0.0,12,0.0,141,0.0,grid
12103025210,27.905704924321636,-82.82872783777337,0.1,0.385,0.0558,0.0285,0.1122,32,0.0,12,0.0,141,0.0,grid
12103025211,27.912959174777573,-82.80984732324798,0.6821,0.5643,0.4771,0.0447,0.957,43,0.0,12,0.0,146,0.0,grid
12103025303,27.90734428377885,-82.7719890667354,0.5465,0.326,0.332,0.1201,0.9598,54,0.0,14,0.0,167,0.0,grid
12103025305,27.90056845808214,-82.78172011412892,0.9262,0.7781,0.8984,0.3073,0.9951,43,0.0,14,0.0,163,0.0,grid
12103025307,27.89010339421836,-82.80270165843966,0.6886,0.5734,0.9026,0.5843,0.5582,40,0.0,14,0.0,155,0.0,grid
12103025309,27.90562967732598,-82.79571157992132,0.3935,0.3728,0.4907,0.1067,0.5185,43,0.0,13,0.0,156,0.0,grid
12103025310,27.89834402687919,-82.79124299589512,0.5359,0.5414,0.757,0.4203,0.3805,43,0.0,14,0.0,159,0.0,grid
12103025311,27.888120582452597,-82.78745218380527,0.4714,0.4105,0.3215,0.165,0.758,41,0.0,16,0.0,164,0.0,grid
12103025401,27.94066634694539,-82.75289845416935,0.5491,0.7093,0.3596,0.2425,0.5164,47,0.0,13,0.0,168,0.0,grid
12103025407,27.92566527125725,-82.75543688685212,0.3876,0.5777,0.1878,0.3256,0.3479,56,0.0,15,0.0,169,0.0,grid
12103025411,27.898088540108933,-82.75409276180314,0.5335,0.5501,0.2138,0.5669,0.6649,45,0.0,16,0.0,170,0.0,grid
12103025412,27.939758803884175,-82.73914033463014,0.632,0.4081,0.5789,0.3494,0.8968,47,0.0,14,0.0,174,0.0,grid
12103025413,27.954339317348794,-82.73752723053828,0.4525,0.5475,0.4032,0.2077,0.4598,45,0.0,13,0.0,171,0.0,grid
12103025414,27.92406652623363,-82.73728294424107,0.6615,0.3694,0.6767,0.3073,0.9383,56,0.0,15,0.0,185,0.0,grid
12103025415,27.912375011985784,-82.73780665883385,0.7623,0.6276,0.4903,0.2652,0.9787,57,0.0,17,0.0,186,0.0,grid
12103025416,27.91278705782146,-82.75417557207342,0.671,0.6623,0.4888,0.3959,0.7515,56,0.0,16,0.0,175,0.0,grid
12103025417,27.905428313231603,-82.75408113748499,0.3692,0.3063,0.7225,0.114,0.3838,44,0.0,16,0.0,175,0.0,grid
12103025418,27.90132695206737,-82.73325574970988,0.8174,0.7826,0.7554,0.3512,0.8485,45,0.0,17,0.0,179,0.0,grid
12103025419,27.9010880332276,-82.74164699913904,0.73,0.6927,0.9302,0.5059,0.5195,45,0.0,17,0.0,176,0.0,grid
12103025420,27.957071489760057,-82.7216347241248,0.628,0.757,0.1172,0.1449,0.8501,50,0.0,13,0.0,182,0.0,grid
12103025421,27.943544070752566,-82.72641644835437,0.5387,0.5775,0.3341,0.2722,0.6789,47,0.0,14,0.0,174,0.0,grid
12103025501,27.944357188009185,-82.7719980459967,0.1988,0.1856,0.4036,0.1807,0.2927,45,0.0,11,0.0,153,0.0,grid
12103025505,27.93551676275599,-82.79478864422461,0.9963,0.9696,0.9653,0.6711,0.9963,45,0.0,11,0.0,145,0.0,grid
12103025507,27.929311705445333,-82.76954149845447,0.6653,0.4245,0.7665,0.2673,0.8826,49,0.0,13,0.0,160,0.0,grid
12103025508,27.921116331439926,-82.76522677325605,0.2684,0.2901,0.1158,0.0465,0.6254,56,0.0,14,0.0,165,0.0,grid
12103025509,27.92510484362814,-82.78194481924632,0.6215,0.6562,0.8607,0.2159,0.4531,49,0.0,13,0.0,158,0.0,grid
12103025510,27.933246711683044,-82.78124048737028,0.3227,0.2154,0.2982,0.2722,0.6154,45,0.0,11,0.0,149,0.0,grid
12103025602,27.92631078093493,-82.79369216798717,0.9588,0.9034,0.8781,0.5998,0.9771,45,0.0,11,0.0,149,0.0,grid
12103025603,27.91461147624119,-82.79337233069806,0.7477,0.9371,0.4858,0.3569,0.5531,47,0.0,13,0.0,154,0.0,grid
12103025604,27.919837613744225,-82.78082885013714,0.8252,0.8712,0.5623,0.4242,0.8312,49,0.0,13,0.0,157,0.0,grid
12103025700,27.936520896899136,-82.8114344742398,0.1606,0.0535,0.1487,0.1163,0.6274,45,0.0,11,0.0,144,0.0,grid
12103025800,27.944197089303465,-82.79027643891393,0.9641,0.9284,0.9817,0.6543,0.8834,45,0.0,11,0.0,145,0.0,grid
12103025901,27.9550752711102,-82.79396457951229,0.884,0.8769,0.3996,0.6667,0.9631,45,0.0,11,0.0,138,0.0,grid
12103025902,27.960532647643152,-82.80180956687073,0.5795,0.5458,0.4848,0.1943,0.7529,34,0.0,12,0.0,129,0.0,grid
12103026001,27.980784711025397,-82.81688727536674,0.0893,0.1921,0.144,0.0335,0.1588,34,0.0,10,0.0,122,0.0,grid
12103026003,27.97282255403376,-82.82424172273132,0.2584,0.4854,0.1112,0.185,0.2848,34,0.0,10,0.0,121,0.0,grid
12103026004,28.001069688439525,-82.82488857057177,0.1661,0.2217,0.1278,0.0325,0.4037,34,0.0,9,0.0,113,0.0,grid
12103026101,27.979236022469063,-82.7973758465548,0.8848,0.8617,0.6968,0.5453,0.916,34,0.0,11,0.0,135,0.0,grid
12103026102,27.99196845719113,-82.79163748593997,0.2154,0.5828,0.0178,0.2134,0.2765,34,0.0,9,0.0,133,0.0,grid
12103026200,27.976433872429954,-82.7912963405971,0.9669,0.9901,0.8552,0.8443,0.842,34,0.0,11,0.0,139,0.0,grid
12103026300,27.98186864885693,-82.78223645555013,0.928,0.6416,0.9919,0.6215,0.9692,34,0.0,11,0.0,143,0.0,grid
12103026401,27.955295373815808,-82.78139932181627,0.6221,0.599,0.072,0.3951,0.9481,45,0.0,12,0.0,148,0.0,grid
12103026402,27.964458716406302,-82.78145349280307,0.9712,0.8108,0.983,0.7535,0.9842,45,0.0,12,0.0,149,0.0,grid
12103026501,27.95798611833739,-82.77020580397155,0.7016,0.6667,0.7172,0.364,0.7152,45,0.0,13,0.0,153,0.0,grid
12103026502,27.975835909611323,-82.76929272089336,0.8428,0.6742,0.8899,0.5283,0.8923,34,0.0,13,0.0,150,0.0,grid
12103026601,27.95538292418253,-82.755487153492,0.1181,0.1556,0.1327,0.2047,0.2604,45,0.0,13,0.0,166,0.0,grid
12103026602,27.97085676466801,-82.75994535901593,0.7765,0.772,0.2915,0.337,0.9527,45,0.0,13,0.0,160,0.0,grid
12103026701,27.989959565725634,-82.76955021854148,0.6568,0.641,0.5726,0.5557,0.6249,34,0.0,12,0.0,145,0.0,grid
12103026703,27.969782171876837,-82.74285698727284,0.9209,0.8481,0.8124,0.4736,0.9769,45,0.0,13,0.0,166,0.0,grid
12103026704,27.983858075302816,-82.7374266835307,0.4353,0.5101,0.1513,0.5022,0.5393,45,0.0,13,0.0,167,0.0,grid
12103026705,27.988945482431657,-82.754086372612,0.4959,0.3037,0.3365,0.3563,0.8422,37,0.0,12,0.0,154,0.0,grid
12103026804,27.983418313318595,-82.71960755509976,0.8164,0.7866,0.7795,0.4423,0.8083,52,0.0,12,0.0,181,0.0,grid
12103026809,27.970692512843627,-82.70074002503574,0.5347,0.5174,0.1079,0.1163,0.9195,52,0.0,15,0.0,194,0.0,grid
12103026811,28.03300693928798,-82.71854355538589,0.3164,0.1882,0.359,0.1807,0.6408,44,0.0,11,0.0,151,0.0,grid
12103026812,28.015491999937325,-82.7231137740803,0.5643,0.5039,0.7957,0.2226,0.5647,44,0.0,10,0.0,152,0.0,grid
12103026813,28.00125160669494,-82.71912428598405,0.9363,0.7761,0.9152,0.4549,0.9943,45,0.0,11,0.0,165,0.0,grid
12103026814,28.034574936929264,-82.70171627348628,0.573,0.3744,0.8464,0.1201,0.7456,47,0.0,12,0.0,163,0.0,grid
12103026815,28.019165394033333,-82.69714438483743,0.1535,0.1544,0.1456,0.2333,0.3544,45,0.0,11,0.0,171,0.0,grid
12103026816,27.99305524651477,-82.6947017228754,0.3233,0.27,0.5617,0.2047,0.3978,51,0.0,12,0.0,195,0.0,grid
12103026817,28.004671015956042,-82.69645739436513,0.2408,0.1493,0.2905,0.251,0.503,44,0.0,12,0.0,176,0.0,grid
12103026818,27.97220925266399,-82.7186724110059,0.8781,0.7381,0.9643,0.649,0.8215,51,0.0,13,0.0,177,0.0,grid
12103026819,27.964272078189374,-82.7193819340228,0.7748,0.6793,0.5292,0.423,0.929,50,0.0,13,0.0,180,0.0,grid
12103026820,28.029684743833077,-82.73379300339914,0.5477,0.5426,0.6114,0.0894,0.644,44,0.0,10,0.0,146,0.0,grid
12103026821,28.04505516520016,-82.73043854967078,0.543,0.3972,0.6132,0.2472,0.7588,45,0.0,11,0.0,144,0.0,grid
12103026904,28.03407081277911,-82.74260667730917,0.5923,0.4976,0.2201,0.1583,0.9422,42,0.0,10,0.0,143,0.0,grid
12103026908,28.036452181005064,-82.75906773326642,0.373,0.3256,0.2067,0.1715,0.6895,38,0.0,10,0.0,137,0.0,grid
12103026909,28.025150901641716,-82.75616974590812,0.4905,0.4256,0.301,0.1569,0.7972,38,0.0,10,0.0,138,0.0,grid
12103026911,28.000208277165274,-82.74805148501505,0.3316,0.3426,0.5061,0.0713,0.4065,39,0.0,11,0.0,153,0.0,grid
12103026912,27.995276485408507,-82.73558073549783,0.8467,0.7783,0.8544,0.2453,0.9065,39,0.0,11,0.0,160,0.0,grid
12103026913,28.005923291594367,-82.73646975543963,0.44,0.3306,0.6207,0.3528,0.5302,43,0.0,10,0.0,158,0.0,grid
12103026914,28.012248711231692,-82.7685316867126,0.411,0.3538,0.1728,0.1301,0.787,37,0.0,10,0.0,133,0.0,grid
12103026915,28.000897632061378,-82.76860394409017,0.2623,0.2978,0.227,0.1833,0.4325,34,0.0,10,0.0,141,0.0,grid
12103026916,28.00918836055787,-82.75518352776959,0.3051,0.3174,0.4195,0.3764,0.3083,39,0.0,10,0.0,150,0.0,grid
12103026917,28.01486538220592,-82.74234556844114,0.2424,0.2842,0.1241,0.3313,0.4258,43,0.0,10,0.0,150,0.0,grid
12103027000,28.00431255134357,-82.78444057173739,0.3783,0.3418,0.2604,0.3012,0.5905,34,0.0,9,0.0,137,0.0,grid
12103027105,28.030179781243906,-82.78107140225055,0.3915,0.4355,0.1933,0.1313,0.6219,33,0.0,9,0.0,121,0.0,grid
12103027106,28.046176091490672,-82.80896807961207,0.1641,0.0558,0.257,0.1341,0.5422,33,0.0,8,0.0,107,0.0,grid
12103027107,28.020539208577596,-82.77904976977871,0.4213,0.5651,0.1051,0.0465,0.6582,34,0.0,9,0.0,125,0.0,grid
12103027108,28.015895527656877,-82.78597112389843,0.769,0.6181,0.5132,0.1762,0.9878,34,0.0,9,0.0,126,0.0,grid
12103027202,28.095563931111514,-82.78351566687236,0.1773,0.0982,0.0578,0.0894,0.7323,32,0.0,10,0.0,104,0.0,grid
12103027204,28.105532267835088,-82.73079402917524,0.1982,0.1211,0.444,0.2077,0.3513,42,0.0,10,0.0,130,0.0,grid
12103027206,28.08658451131072,-82.75450783560936,0.4221,0.3621,0.4059,0.1957,0.63,43,0.0,11,0.0,122,0.0,grid
12103027207,28.07322624323327,-82.75392323674254,0.2181,0.1525,0.631,0.1437,0.2615,44,0.0,11,0.0,130,0.0,grid
12103027208,28.05848396245203,-82.75110763956224,0.0846,0.1124,0.1465,0.1494,0.1945,43,0.0,12,0.0,138,0.0,grid
12103027209,28.051850039130013,-82.78658039829756,0.3787,0.3369,0.4736,0.0163,0.5785,33,0.0,8,0.0,117,0.0,grid
12103027210,28.057610005122847,-82.76999792925226,0.2759,0.2083,0.6118,0.0756,0.3931,38,0.0,9,0.0,125,0.0,grid
12103027211,28.105902637248303,-82.75696598154428,0.6803,0.7465,0.8312,0.1329,0.5485,41,0.0,9,0.0,117,0.0,grid
12103027212,28.112957856021293,-82.74392398547148,0.613,0.5716,0.5483,0.153,0.784,41,0.0,9,0.0,120,0.0,grid
12103027308,28.166100022380594,-82.75236179088758,0.569,0.3103,0.786,0.2807,0.7976,45,0.0,9,0.0,99,0.0,grid
12103027309,28.160235128623988,-82.68561997154184,0.1077,0.1166,0.2438,0.0935,0.2349,58,0.0,10,0.0,125,0.0,grid
12103027314,28.07611427063266,-82.71490809635922,0.5728,0.3568,0.7069,0.2608,0.8077,46,0.0,11,0.0,143,0.0,grid
12103027316,28.087786413547494,-82.72770486063925,0.3576,0.1538,0.5698,0.0841,0.6852,44,0.0,11,0.0,131,0.0,grid
12103027317,28.0614997620646,-82.72578848638649,0.6002,0.4,0.7245,0.2016,0.8209,46,0.0,11,0.0,144,0.0,grid
12103027318,28.05280666052708,-82.72328283579694,0.6316,0.3968,0.6191,0.2134,0.9221,46,0.0,12,0.0,145,0.0,grid
12103027319,28.042429535851003,-82.69188169079423,0.5422,0.5521,0.7108,0.3396,0.4538,47,0.0,11,0.0,167,0.0,grid
12103027320,28.02591775224118,-82.66405134610314,0.3566,0.474,0.3949,0.45,0.2085,54,0.0,16,0.0,193,0.0,grid
12103027321,28.13962560822176,-82.68580670261849,0.0393,0.0753,0.3602,0.2488,0.0211,64,0.0,11,0.0,137,0.0,grid
12103027323,28.073678083471975,-82.70725763468138,0.5264,0.446,0.6819,0.3679,0.5611,50,0.0,10,0.0,150,0.0,grid
12103027324,28.084155164715515,-82.66993637458633,0.0714,0.0848,0.1229,0.1807,0.1984,52,0.0,12,0.0,159,0.0,grid
12103027325,28.070849424196155,-82.69115928909933,0.0122,0.0477,0.1215,0.1494,0.0254,51,0.0,12,0.0,152,0.0,grid
12103027326,28.05550398641354,-82.69900050546698,0.3306,0.7041,0.1408,0.3329,0.1252,47,0.0,11,0.0,157,0.0,grid
12103027327,28.0496923958465,-82.66617136327308,0.6047,0.4481,0.8779,0.3959,0.5888,53,0.0,15,0.0,185,0.0,grid
12103027328,28.122182500563877,-82.71226649403467,0.0128,0.0243,0.0718,0.2791,0.0511,58,0.0,10,0.0,136,0.0,grid
12103027329,28.11473443338568,-82.70203846907643,0.028,0.0533,0.1789,0.2352,0.0495,58,0.0,10,0.0,140,0.0,grid
12103027330,28.07361890025567,-82.73410332371073,0.687,0.6574,0.6209,0.114,0.8229,45,0.0,11,0.0,140,0.0,grid
12103027331,28.075707514387734,-82.72432715172938,0.2122,0.2955,0.584,0.1201,0.1327,45,0.0,12,0.0,142,0.0,grid
12103027332,28.121991565601327,-82.66638339199648,0.1103,0.1675,0.1785,0.1055,0.2138,68,0.0,12,0.0,152,0.0,grid
12103027333,28.119597275816435,-82.69040480637605,0.5901,0.6227,0.4844,0.114,0.7176,58,0.0,10,0.0,144,0.0,grid
12103027401,28.152922221286204,-82.74252261576089,0.2706,0.3442,0.1574,0.2317,0.4341,48,0.0,9,0.0,108,0.0,grid
12103027404,28.135975358014225,-82.74010621530374,0.7456,0.5529,0.8018,0.3657,0.8903,50,0.0,9,0.0,118,0.0,grid
